City_ID,City,Country,Date,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed
381,Nizhniy Kuranakh,RU,2022-12-31 23:35:39,58.8353,125.4869,-6.54,96,100,9.19
382,Along,IN,2022-12-31 23:35:40,28.1667,94.7667,45.82,86,4,1.72
383,Alice Springs,AU,2022-12-31 23:35:40,-23.7,133.8833,88.21,40,66,8.05
384,Rottenmann,AT,2022-12-31 23:35:41,47.5167,14.35,43.56,71,63,6.33
385,Muravlenko,RU,2022-12-31 23:35:41,63.7898,74.523,-16.76,100,96,4.52
386,Puerto Narino,CO,2022-12-31 23:35:41,-3.7703,-70.3831,72.57,98,90,3.71
387,Fengrun,CN,2022-12-31 23:35:42,39.8333,118.1167,23.09,42,2,2.01
388,Jermuk,AM,2022-12-31 23:35:42,39.8417,45.6723,18.43,47,7,3.44
389,Mbumi,TZ,2022-12-31 23:35:42,-7.9058,39.2105,73.36,95,85,1.36
390,Saint Anthony,US,2022-12-31 23:35:43,45.0205,-93.218,35.91,83,100,11.5
391,Choix,MX,2022-12-31 23:35:43,26.7092,-108.3219,75.6,30,0,4.21
392,Hambantota,LK,2022-12-31 23:35:43,6.1241,81.1185,70.97,85,75,11.01
393,Havoysund,NO,2022-12-31 23:35:44,70.9963,24.6622,30.43,82,100,14.63
394,Yenagoa,NG,2022-12-31 23:35:44,4.9247,6.2642,74.37,77,63,2.98
395,Nouadhibou,MR,2022-12-31 23:35:44,20.931,-17.0347,71.58,64,57,5.75
396,Gemena,CD,2022-12-31 23:35:45,3.25,19.7667,74.19,47,45,0.63
397,Cosala,MX,2022-12-31 23:35:45,24.4125,-106.6908,73.44,45,0,3.69
398,Lakes Entrance,AU,2022-12-31 23:35:45,-37.8811,147.981,77.52,58,1,5.37
399,Salinopolis,BR,2022-12-31 23:35:45,-0.6136,-47.3561,78.91,84,94,11.5
400,Rohatyn,UA,2022-12-31 23:35:46,49.409,24.6093,49.66,77,100,13.6
401,Feijo,BR,2022-12-31 23:35:46,-8.1642,-70.3536,73.53,95,99,2.1
402,Thunder Bay,CA,2022-12-31 23:30:46,48.4001,-89.3168,22.98,80,100,2.3
403,Mitsamiouli,KM,2022-12-31 23:35:47,-11.3847,43.2844,80.13,72,96,5.59
404,Souillac,MU,2022-12-31 23:35:47,-20.5167,57.5167,71.98,83,20,3.44
405,Kayseri,TR,2022-12-31 23:35:48,38.737,35.4968,24.82,93,0,4.61
406,Kazanskaya,RU,2022-12-31 23:35:48,45.4106,40.4361,39.52,95,51,5.88
407,Mawlaik,MM,2022-12-31 23:35:48,23.6333,94.4167,52.48,83,9,0.49
408,Husavik,IS,2022-12-31 23:35:49,66.0449,-17.3389,14.54,93,100,3.36
409,Eureka,US,2022-12-31 23:35:49,40.8021,-124.1637,54.21,89,90,11.01
410,Aloleng,PH,2022-12-31 23:35:49,16.1307,119.7824,79.84,71,82,4.88
411,Litovko,RU,2022-12-31 23:35:49,49.2361,135.1742,-11.45,92,20,4.88
412,Washougal,US,2022-12-31 23:35:45,45.5826,-122.3534,49.95,93,100,3.44
413,Inuvik,CA,2022-12-31 23:35:50,68.3499,-133.7218,-2.99,100,30,2.89
414,Lazarev,RU,2022-12-31 23:36:50,52.225,141.5131,-1.98,90,100,11.79
415,Toamasina,MG,2022-12-31 23:36:51,-18.1667,49.3833,71.6,94,40,2.3
416,Sibolga,ID,2022-12-31 23:36:51,1.7427,98.7792,75.04,83,100,2.89
417,Vila Velha,BR,2022-12-31 23:33:49,-20.3297,-40.2925,78.75,90,75,6.91
418,Half Moon Bay,US,2022-12-31 23:36:51,37.4636,-122.4286,55.89,96,100,16.11
419,Tura,IN,2022-12-31 23:36:52,25.5198,90.2201,53.71,70,0,3.42
420,Russkaya Polyana,UA,2022-12-31 23:36:52,49.417,31.9201,40.95,85,99,13.29
421,Beloha,MG,2022-12-31 23:36:52,-25.1667,45.05,71.02,89,16,7.96
422,Coihueco,CL,2022-12-31 23:36:53,-36.6167,-71.8333,66.94,64,75,5.75
423,Tamandare,BR,2022-12-31 23:36:53,-8.7597,-35.1047,77.34,84,76,7.16
424,Zholymbet,KZ,2022-12-31 23:36:53,51.7433,71.7122,1.65,95,91,12.41
425,Katsuura,JP,2022-12-31 23:36:54,35.1333,140.3,47.16,55,5,8.57
426,Manono,CD,2022-12-31 23:36:54,-7.3,27.4167,67.55,96,91,3.44
427,Lardos,GR,2022-12-31 23:36:54,36.0942,28.0157,57.02,76,47,3.6
428,Khasan,RU,2022-12-31 23:36:55,42.4308,130.6434,20.86,51,1,16.51
429,Sokolo,ML,2022-12-31 23:36:55,14.7328,-6.1219,72.82,11,90,9.46
430,Miles City,US,2022-12-31 23:33:15,46.4083,-105.8406,36.57,75,0,6.91
431,Nome,US,2022-12-31 23:36:55,64.5011,-165.4064,17.67,67,100,8.05
432,Rawson,AR,2022-12-31 23:36:56,-43.3002,-65.1023,73.6,43,9,36.46
433,Povenets,RU,2022-12-31 23:36:56,62.8487,34.8262,32.95,98,100,13.8
434,Samarai,PG,2022-12-31 23:36:56,-10.6167,150.6667,82.44,75,100,6.08
435,Buala,SB,2022-12-31 23:36:56,-8.145,159.5921,85.98,66,98,6.8
436,Thompson,CA,2022-12-31 23:36:57,55.7435,-97.8558,6.96,85,75,2.3
437,Ialibu,PG,2022-12-31 23:36:57,-6.2821,143.9935,62.65,78,100,2.33
438,Foki,RU,2022-12-31 23:36:58,56.693,54.3499,11.19,94,100,8.63
439,Hirtshals,DK,2022-12-31 23:36:58,57.5881,9.9592,42.35,84,100,7.99
440,Shelburne,CA,2022-12-31 23:36:58,44.0787,-80.2041,35.11,99,100,7.92
441,Monclova,MX,2022-12-31 23:34:56,26.9,-101.4167,72.19,28,0,5.77
442,Praia Da Vitoria,PT,2022-12-31 23:36:59,38.7333,-27.0667,50.25,76,40,21.5
443,Sibu,MY,2022-12-31 23:36:59,2.3,111.8167,73.71,94,40,3.44
444,Taonan,CN,2022-12-31 23:36:59,45.3333,122.7833,4.89,68,0,11.48
445,Dannenberg,DE,2022-12-31 23:37:00,53.0967,11.09,59.14,59,100,19.71
446,Riverton,US,2022-12-31 23:35:19,40.5219,-111.9391,41.25,88,100,8.05
447,Rawah,IQ,2022-12-31 23:37:00,34.4816,41.9093,48.15,41,0,6.8
448,Lircay,PE,2022-12-31 23:37:00,-12.9896,-74.7205,48.56,89,100,1.61
449,Tuatapere,NZ,2022-12-31 23:37:01,-46.1333,167.6833,67.42,56,55,5.86
450,Goure,NE,2022-12-31 23:37:01,13.9835,10.2704,58.57,22,6,12.75
451,Viedma,AR,2022-12-31 23:37:01,-40.8135,-62.9967,67.17,52,81,24.85
452,Lookan,PH,2022-12-31 23:37:02,5.037,120.1027,80.47,78,69,3.62
453,Mangan,IN,2022-12-31 23:37:02,27.5167,88.5333,47.88,66,85,6.26
454,Kotaparh,IN,2022-12-31 23:37:02,19.15,82.35,58.55,69,73,2.19
455,Purnia,IN,2022-12-31 23:37:03,25.7833,87.4667,56.17,62,2,2.1
456,Gayny,RU,2022-12-31 23:37:03,60.3071,54.3241,1.81,95,100,9.28
457,Don Sak,TH,2022-12-31 23:37:03,9.3168,99.6918,78.69,73,100,7.38
458,Luanda,AO,2022-12-31 23:37:04,-8.8368,13.2343,78.8,83,75,6.91
459,San Lorenzo,PY,2022-12-31 23:37:04,-25.3333,-57.5333,92.59,32,0,5.01
460,Santarem,BR,2022-12-31 23:37:04,-2.4431,-54.7083,78.93,89,40,3.44
461,Port Blair,IN,2022-12-31 23:38:05,11.6667,92.75,73.44,88,20,2.3
462,Basco,PH,2022-12-31 23:38:05,20.4487,121.9702,76.33,83,99,30.18
463,Kachiry,KZ,2022-12-31 23:38:05,53.0675,76.1036,18.43,94,100,15.37
464,Mattru,SL,2022-12-31 23:38:06,7.6244,-11.8332,71.53,78,83,0.47
465,Idenao,CM,2022-12-31 23:38:06,4.2475,9.0047,79.66,56,79,4.03
466,Panguna,PG,2022-12-31 23:38:06,-6.3164,155.4848,82.44,52,98,3.09
467,Popondetta,PG,2022-12-31 23:38:07,-8.7537,148.2534,87.06,61,100,2.84
468,Vuktyl,RU,2022-12-31 23:38:07,63.8567,57.3094,-17.64,94,61,4.52
469,Thatcham,GB,2022-12-31 23:38:07,51.4037,-1.2605,53.67,92,100,23.64
470,Paamiut,GL,2022-12-31 23:38:08,61.994,-49.6678,8.46,58,100,6.73
471,Termiz,UZ,2022-12-31 23:38:08,37.2242,67.2783,33.89,93,100,4.61
472,Aracati,BR,2022-12-31 23:38:08,-4.5617,-37.7697,80.98,74,100,15.3
473,Pacific Grove,US,2022-12-31 23:33:36,36.6177,-121.9166,59.41,91,100,28.01
474,Ngunguru,NZ,2022-12-31 23:38:09,-35.6167,174.5,66.88,69,99,20.24
475,Zabol,AF,2022-12-31 23:38:09,32.25,67.25,31.05,76,99,7.02
476,Lasa,IT,2022-12-31 23:38:09,46.6166,10.7002,41.88,89,51,2.71
477,Jalu,LY,2022-12-31 23:38:10,29.0331,21.5482,56.57,71,35,8.61
478,Phalodi,IN,2022-12-31 23:38:10,27.1333,72.3667,53.2,36,25,6.06
479,Martapura,ID,2022-12-31 23:38:10,-3.4167,114.85,77.09,94,98,4.61
480,Coatepec Harinas,MX,2022-12-31 23:38:11,18.8949,-99.7215,65.34,69,54,1.01
481,Mizdah,LY,2022-12-31 23:38:11,31.4451,12.9801,50.25,49,0,2.51
482,Linjiang,CN,2022-12-31 23:38:11,41.8069,126.9078,2.17,94,71,1.97
483,Kiunga,PG,2022-12-31 23:38:12,-6.1219,141.2906,77.92,83,100,2.59
484,Manokwari,ID,2022-12-31 23:38:12,-0.8667,134.0833,78.37,73,100,10.92
485,Umea,SE,2022-12-31 23:38:12,63.8284,20.2597,35.53,75,0,20.71
486,Tahoua,NE,2022-12-31 23:38:13,14.8888,5.2692,61.57,18,80,12.73
487,Namibe,AO,2022-12-31 23:38:13,-15.1961,12.1522,73.94,79,100,5.53
488,Katobu,ID,2022-12-31 23:38:13,-4.9408,122.5276,80.28,78,100,5.03
489,Eydhafushi,MV,2022-12-31 23:38:14,5.1033,73.0708,80.31,68,72,13.42
490,Dhamtari,IN,2022-12-31 23:38:14,20.7072,81.5497,55.58,61,6,2.06
491,Hvolsvollur,IS,2022-12-31 23:38:14,63.7533,-20.2243,25.11,87,97,4.29
492,Rocha,UY,2022-12-31 23:38:15,-34.4833,-54.3333,62.69,91,0,7.45
493,Mandi Bahauddin,PK,2022-12-31 23:38:15,32.5834,73.4843,49.71,31,82,4.21
494,Naryan-Mar,RU,2022-12-31 23:38:15,67.6713,53.087,-1.34,88,12,17.65
495,Bafoulabe,ML,2022-12-31 23:38:16,13.8065,-10.8321,78.75,10,92,7.7
496,San Rafael,AR,2022-12-31 23:38:16,-34.6177,-68.3301,65.08,70,85,28.57
497,Rundu,NA,2022-12-31 23:38:16,-17.9333,19.7667,66.97,85,74,5.35
498,Magdagachi,RU,2022-12-31 23:38:17,53.45,125.8,-8.68,74,4,8.75
499,Ibra,OM,2022-12-31 23:38:17,22.6906,58.5334,61.93,54,0,4.45
500,Praya,CV,2022-12-31 23:38:17,14.9215,-23.5087,72.14,68,20,10.36
501,Newtownards,GB,2022-12-31 23:38:18,54.5924,-5.6909,42.75,94,100,5.75
502,Sao Felix Do Xingu,BR,2022-12-31 23:38:18,-6.6447,-51.995,72.64,94,50,0.85
503,Gondar,ET,2022-12-31 23:38:18,12.6,37.4667,58.12,67,87,1.36
504,Pisco,PE,2022-12-31 23:35:09,-13.7,-76.2167,69.85,88,100,8.05
505,Aguai,BR,2022-12-31 23:38:19,-22.0594,-46.9786,70.9,94,25,2.55
506,Port-Gentil,GA,2022-12-31 23:39:19,-0.7193,8.7815,82.36,83,40,6.91
507,Murdochville,CA,2022-12-31 23:39:19,48.9583,-65.5006,31.08,98,100,2.21
508,Gualaquiza,EC,2022-12-31 23:39:20,-3.4,-78.55,64.83,98,100,0.36
509,Caala,AO,2022-12-31 23:39:20,-12.8525,15.5606,59.76,97,85,3.6
510,North Platte,US,2022-12-31 23:35:03,41.1239,-100.7654,40.89,73,0,4.61
511,Robertsport,LR,2022-12-31 23:39:20,6.7533,-11.3686,79.09,78,9,4.36
512,Kasamatsu,JP,2022-12-31 23:39:21,35.3686,136.764,43.09,84,68,1.1
513,Arica,CL,2022-12-31 23:39:21,-18.475,-70.3042,72.95,73,0,8.05
514,Isangel,VU,2022-12-31 23:39:21,-19.55,169.2667,84.42,70,69,18.16
515,Cowra,AU,2022-12-31 23:39:22,-33.8333,148.6833,85.32,38,11,1.83
516,Goderich,CA,2022-12-31 23:39:22,43.7501,-81.7165,36.91,100,100,9.22
517,Ahipara,NZ,2022-12-31 23:39:22,-35.1667,173.1667,71.49,58,99,11.97
518,Ixtapa,MX,2022-12-31 23:39:23,20.7,-105.2,78.03,69,20,9.22
519,Sarakhs,IR,2022-12-31 23:39:23,36.5449,61.1577,38.57,73,7,6.53
520,Djibo,BF,2022-12-31 23:39:23,14.1022,-1.6306,67.26,14,39,10.51
521,Orhangazi,TR,2022-12-31 23:39:24,40.4892,29.3089,44.31,75,43,3.04
522,Corbelia,BR,2022-12-31 23:39:24,-24.7989,-53.3067,71.44,72,7,4.27
523,Yarada,IN,2022-12-31 23:39:24,17.65,83.2667,76.08,78,80,3.58
524,Turbat,PK,2022-12-31 23:39:25,26.0023,63.044,59.63,32,5,8.16
525,Mangrol,IN,2022-12-31 23:39:25,21.1167,70.1167,63.43,39,0,11.65
526,Laguna,US,2022-12-31 23:39:25,38.421,-121.4238,53.08,95,100,11.5
527,Coos Bay,US,2022-12-31 23:39:26,43.3665,-124.2179,51.78,82,20,8.05
528,Izhma,RU,2022-12-31 23:39:26,65.0083,53.9113,2.03,92,99,11.21
529,Akyab,MM,2022-12-31 23:39:26,20.15,92.9,61.43,66,2,6.73
530,Nhamunda,BR,2022-12-31 23:39:27,-2.1861,-56.7131,75.81,95,99,3.09
531,Harper,LR,2022-12-31 23:39:27,4.375,-7.7169,77.34,78,29,6.55
532,Bandarbeyla,SO,2022-12-31 23:39:27,9.4942,50.8122,76.14,88,100,18.63
533,Ipixuna,BR,2022-12-31 23:39:28,-1.7625,-48.8043,74.43,95,83,4.63
534,Kununurra,AU,2022-12-31 23:39:28,-15.7667,128.7333,76.98,88,75,14.97
535,Neuquen,AR,2022-12-31 23:39:28,-38.9516,-68.0591,89.49,20,75,13.8
536,Ingham,US,2022-12-31 23:39:29,42.6,-84.3833,39.15,85,100,4.61
537,Sur,OM,2022-12-31 23:39:29,22.5667,59.5289,69.76,60,2,8.52
538,Bosaso,SO,2022-12-31 23:36:39,11.2842,49.1816,74.75,88,100,8.39
539,Andenes,NO,2022-12-31 23:39:29,69.3143,16.1194,37.38,81,100,21.85
540,Tianpeng,CN,2022-12-31 23:39:30,30.9866,103.9393,41.47,82,12,1.7
541,Pathein,MM,2022-12-31 23:39:30,16.7833,94.7333,65.86,71,10,7.61
542,Biysk,RU,2022-12-31 23:39:30,52.5364,85.2072,18.9,94,100,5.28
543,Chibuto,MZ,2022-12-31 23:39:31,-24.6867,33.5306,71.55,79,97,7.96
544,Auki,SB,2022-12-31 23:39:32,-8.7676,160.7034,83.73,75,95,7.45
545,Alyangula,AU,2022-12-31 23:39:32,-13.8483,136.4192,82.65,75,100,21.43
546,Buluang,PH,2022-12-31 23:39:32,13.3068,123.3425,77.92,89,97,2.86
547,Effingham,US,2022-12-31 23:39:33,32.3669,-81.3332,70.25,96,100,4.03
548,Krasnouralsk,RU,2022-12-31 23:39:33,58.3638,60.0407,-22.54,100,100,1.97
549,Port Augusta,AU,2022-12-31 23:39:33,-32.5,137.7667,89.15,31,0,6.08
550,Kalmunai,LK,2022-12-31 23:39:34,7.4167,81.8167,73.35,84,78,8.52
551,Pitimbu,BR,2022-12-31 23:39:34,-7.4706,-34.8086,75.79,80,100,8.1
552,Karpathos,GR,2023-01-01 01:09:05,35.507,27.2132,57.16,82,7,2.3
553,Thinadhoo,MV,2023-01-01 01:09:05,0.5333,72.9333,80.94,71,16,11.23
554,Kayes,ML,2023-01-01 01:09:05,14.0,-11.0,75.34,10,13,8.63
555,Shenjiamen,CN,2023-01-01 01:09:06,29.9576,122.298,51.31,58,57,8.5
556,Kushiro,JP,2023-01-01 01:09:06,42.975,144.3747,33.31,73,100,10.67
557,Kavaratti,IN,2023-01-01 01:09:07,10.5669,72.642,81.12,71,29,11.65
558,Touros,BR,2023-01-01 01:09:08,-5.1989,-35.4608,79.52,77,100,12.62
559,Minas,UY,2023-01-01 01:08:27,-34.3759,-55.2377,61.48,79,98,12.95
560,Pokhara,NP,2023-01-01 01:09:09,28.2333,83.9833,52.05,59,91,1.92
561,Dubai,AE,2023-01-01 01:05:23,25.2582,55.3047,71.53,60,0,5.75
562,Lyuban,BY,2023-01-01 01:09:09,52.7985,28.0048,44.56,93,100,15.17
563,Venustiano Carranza,MX,2023-01-01 01:09:10,19.43,-99.0992,64.38,45,40,16.11
564,Bira,RU,2023-01-01 01:09:10,49.0,132.4667,-10.46,86,17,5.64
565,Licata,IT,2023-01-01 01:09:10,37.1071,13.9461,54.23,65,0,5.73
566,Kupang,ID,2023-01-01 01:09:11,-10.1667,123.5833,79.38,94,75,10.36
567,Kstovo,RU,2023-01-01 01:09:11,56.1473,44.1979,31.39,98,100,4.38
568,Annau,TM,2023-01-01 01:09:11,37.8876,58.516,37.6,64,0,3.69
569,Jaru,BR,2023-01-01 01:05:05,-10.4389,-62.4664,71.33,98,95,3.18
570,Kautokeino,NO,2023-01-01 01:09:12,69.0125,23.0412,21.76,96,100,5.73
571,Whitianga,NZ,2023-01-01 01:09:12,-36.8333,175.7,66.11,66,100,9.89
572,Menongue,AO,2023-01-01 01:09:12,-14.6585,17.691,63.05,95,99,3.13
573,Businga,CD,2023-01-01 01:09:13,3.3333,20.8833,75.88,52,87,1.3
574,Praia,CV,2023-01-01 01:09:13,14.9215,-23.5087,72.05,77,59,9.22
